Area,Room,Parking,Warehouse,Elevator,Address,Address_Type,Price_Dollar
100,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,116666.67
110,3,TRUE,TRUE,TRUE,Jeyhoon,700,77666.67
57,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,68333.33
63,2,TRUE,TRUE,FALSE,Andisheh,6,29000
100,2,TRUE,TRUE,TRUE,Ostad Moein,28,120000
80,1,FALSE,TRUE,FALSE,Shahrake Qods,3,18666.67
115,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,140000
75,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,78333.33
115,2,TRUE,TRUE,TRUE,Shahran,1,166666.67
106,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,116666.67
56,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,66000
58,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,69333.33
95,2,TRUE,TRUE,TRUE,Central Janatabad,36,123333.33
60,2,TRUE,TRUE,FALSE,Central Janatabad,36,70000
60,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,64000
92,2,TRUE,TRUE,FALSE,Mehran,502,83333.33
71,2,TRUE,TRUE,FALSE,East Ferdows Boulevard,37,76000
123,2,TRUE,TRUE,TRUE,Northren Jamalzadeh,59,120000
58,1,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,61666.67
54,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,68333.33
85,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,78333.33
125,3,FALSE,TRUE,TRUE,Nasim Shahr,518,43333.33
55,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,64000
58,1,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,61666.67
115,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,173333.33
116,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,139000
105,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,108333.33
60,1,TRUE,TRUE,FALSE,East Ferdows Boulevard,37,60000
53,1,TRUE,TRUE,TRUE,Feiz Garden,22,70666.67
55,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,59333.33
76,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,75000
111,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,116666.67
77,2,TRUE,TRUE,TRUE,Golestan,66,71666.67
58,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,62000
94,2,TRUE,TRUE,FALSE,Southern Program Organization,43,106666.67
58,1,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,62666.67
108,2,TRUE,TRUE,TRUE,Golestan,66,110000
56,1,TRUE,TRUE,TRUE,Feiz Garden,22,66666.67
84,2,TRUE,TRUE,TRUE,North Program Organization,5,108333.33
60,2,TRUE,TRUE,TRUE,Azarbaijan,60,65000
53,1,FALSE,TRUE,TRUE,Pardis,2,15666.67
73,2,TRUE,TRUE,TRUE,Pirouzi,12,85166.67
73,2,FALSE,FALSE,TRUE,Pirouzi,12,65666.67
150,3,TRUE,TRUE,TRUE,Pirouzi,12,170000
114,2,TRUE,TRUE,TRUE,Pirouzi,12,125400
66,2,TRUE,TRUE,TRUE,Ostad Moein,28,52833.33
53,1,FALSE,TRUE,TRUE,Pardis,2,18000
125,3,TRUE,TRUE,TRUE,Pirouzi,12,133333.33
145,3,TRUE,TRUE,TRUE,Gheitarieh,70,454166.67
197,3,TRUE,TRUE,TRUE,Dezashib,121,623833.33
105,2,TRUE,TRUE,TRUE,Koohsar,93,133333.33
135,3,TRUE,TRUE,TRUE,Tenant,132,135000
137,3,TRUE,TRUE,TRUE,Shams Abad,54,155333.33
90,2,TRUE,TRUE,FALSE,Central Janatabad,36,106666.67
125,2,TRUE,TRUE,TRUE,Southern Janatabad,19,220833.33
175,3,TRUE,TRUE,TRUE,Gheitarieh,70,516666.67
52,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,76666.67
110,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,103333.33
110,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,103333.33
112,2,TRUE,FALSE,TRUE,Persian Gulf Martyrs Lake,62,110000
65,2,TRUE,TRUE,TRUE,Shahran,1,71666.67
48,1,TRUE,TRUE,TRUE,Andisheh,6,13333.33
105,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,93333.33
56,1,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,74666.67
108,2,TRUE,TRUE,TRUE,Golestan,66,63333.33
78,2,TRUE,TRUE,TRUE,Southern Janatabad,19,97333.33
85,2,TRUE,TRUE,TRUE,Parand,30,17333.33
105,2,TRUE,TRUE,TRUE,Pardis,2,17833.33
145,3,TRUE,TRUE,TRUE,Saadat Abad,9,366666.67
145,3,TRUE,TRUE,TRUE,Punak,31,299666.67
140,3,TRUE,TRUE,TRUE,Punak,31,206666.67
66,2,TRUE,TRUE,TRUE,Ostad Moein,28,52666.67
121,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,121666.67
105,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,108333.33
150,2,FALSE,TRUE,TRUE,Chardangeh,503,40000
98,2,TRUE,TRUE,TRUE,Central Janatabad,36,149333.33
108,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,111666.67
95,2,TRUE,TRUE,TRUE,Ostad Moein,28,86666.67
64,1,FALSE,FALSE,TRUE,Fallah,504,30000
75,1,TRUE,FALSE,TRUE,Fallah,504,62500
90,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,83333.33
93,2,TRUE,TRUE,TRUE,Fallah,504,50333.33
148,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,191666.67
64,1,FALSE,TRUE,FALSE,Eskandari,505,35000
114,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,120000
107,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,116666.67
113,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,109000
115,2,TRUE,TRUE,TRUE,Gheitarieh,70,246666.67
115,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,120000
120,2,TRUE,TRUE,TRUE,Gholhak,72,280000
76,2,TRUE,TRUE,TRUE,Central Janatabad,36,90000
106,2,TRUE,TRUE,TRUE,North Program Organization,5,150666.67
105,2,TRUE,TRUE,TRUE,Gheitarieh,70,230000
87,2,FALSE,FALSE,TRUE,Ray,26,52333.33
68,2,TRUE,TRUE,TRUE,Ostad Moein,28,65666.67
70,2,TRUE,TRUE,TRUE,Punak,31,86000
165,3,TRUE,TRUE,TRUE,Ostad Moein,28,175000
365,4,TRUE,TRUE,TRUE,Dorous,48,1581666.67
175,3,TRUE,TRUE,TRUE,Pasdaran,68,516666.67
70,2,TRUE,TRUE,TRUE,Saadat Abad,9,160000
165,3,TRUE,TRUE,TRUE,Marzdaran,47,341000
115,2,TRUE,TRUE,TRUE,Central Janatabad,36,169333.33
93,2,TRUE,FALSE,TRUE,Shahr-e-Ziba,67,96666.67
181,3,TRUE,TRUE,TRUE,Marzdaran,47,433333.33
57,1,TRUE,TRUE,TRUE,Ostad Moein,28,53333.33
175,3,TRUE,TRUE,TRUE,Marzdaran,47,379166.67
146,3,TRUE,TRUE,TRUE,Marzdaran,47,283333.33
135,3,TRUE,TRUE,TRUE,Marzdaran,47,206666.67
50,1,TRUE,TRUE,TRUE,Southern Program Organization,43,66000
110,2,TRUE,TRUE,TRUE,Pardis,2,17833.33
108,2,TRUE,TRUE,TRUE,Mahallati,90,233333.33
121,3,TRUE,TRUE,TRUE,Pardis,2,20333.33
220,3,TRUE,TRUE,TRUE,Elahieh,123,1173333.33
240,4,TRUE,TRUE,TRUE,Elahieh,123,1283333.33
90,2,TRUE,TRUE,TRUE,Shahrakeh Naft,506,183333.33
117,2,TRUE,TRUE,TRUE,Niavaran,80,416666.67
142,3,TRUE,TRUE,TRUE,Punak,31,251666.67
85,2,TRUE,TRUE,TRUE,Shahran,1,110000
162,3,TRUE,TRUE,TRUE,Niavaran,80,543333.33
100,2,TRUE,TRUE,TRUE,Ajudaniye,119,216666.67
165,3,TRUE,TRUE,TRUE,Shahrake Gharb,4,413333.33
150,3,TRUE,TRUE,TRUE,Niavaran,80,500000
83,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,79,48333.33
200,3,TRUE,FALSE,TRUE,West Pars,45,333333.33
95,2,TRUE,TRUE,TRUE,Abazar,92,223333.33
82,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,78333.33
112,3,TRUE,TRUE,TRUE,Shahran,1,186666.67
96,2,TRUE,TRUE,TRUE,Northern Janatabad,41,130000
86,3,TRUE,TRUE,TRUE,Parand,30,14166.67
105,2,TRUE,TRUE,TRUE,Pardis,2,31333.33
115,2,TRUE,TRUE,TRUE,Ostad Moein,28,109333.33
87,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,100000
165,3,TRUE,TRUE,TRUE,Farmanieh,29,383333.33
135,3,TRUE,TRUE,TRUE,Marzdaran,47,247500
110,2,TRUE,TRUE,TRUE,Feiz Garden,22,122333.33
80,2,TRUE,TRUE,TRUE,Southern Janatabad,19,116666.67
66,2,TRUE,TRUE,TRUE,Southern Janatabad,19,60000
88,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,79,51666.67
70,1,TRUE,TRUE,FALSE,Shahrake Qods,3,29000
130,3,TRUE,TRUE,TRUE,Feiz Garden,22,186666.67
87,2,TRUE,TRUE,TRUE,North Program Organization,5,100000
86,2,TRUE,TRUE,TRUE,Southern Janatabad,19,150000
62,1,TRUE,TRUE,TRUE,Southern Program Organization,43,80000
125,3,TRUE,TRUE,TRUE,Punak,31,210000
87,2,TRUE,TRUE,TRUE,Pardis,2,24166.67
70,2,TRUE,TRUE,TRUE,Southern Janatabad,19,66666.67
65,2,TRUE,TRUE,TRUE,Southern Janatabad,19,90000
64,2,TRUE,TRUE,TRUE,Southern Janatabad,19,70000
62,2,TRUE,TRUE,TRUE,Southern Janatabad,19,73333.33
70,2,TRUE,TRUE,TRUE,Southern Janatabad,19,83333.33
140,3,TRUE,TRUE,TRUE,Gheitarieh,70,266666.67
125,3,TRUE,TRUE,TRUE,Gheitarieh,70,236666.67
68,2,TRUE,TRUE,TRUE,Southern Janatabad,19,70000
64,2,TRUE,TRUE,TRUE,Southern Janatabad,19,68333.33
64,2,TRUE,TRUE,FALSE,Jeyhoon,700,50000
95,2,TRUE,TRUE,FALSE,Northern Janatabad,41,130000
97,2,TRUE,TRUE,TRUE,Pardis,2,25666.67
136,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,143333.33
85,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,79,50233.33
105,2,TRUE,TRUE,TRUE,Pardis,2,31666.67
50,1,TRUE,FALSE,TRUE,North Program Organization,5,63333.33
57,1,TRUE,TRUE,TRUE,Southern Program Organization,43,91666.67
121,3,TRUE,TRUE,TRUE,Pardis,2,20333.33
100,2,FALSE,TRUE,FALSE,Tehransar,507,66666.67
128,3,TRUE,TRUE,TRUE,Kook,404,131666.67
93,2,TRUE,TRUE,TRUE,Gheitarieh,70,200000
75,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,79,42500
133,4,TRUE,TRUE,FALSE,Jeyhoon,700,156666.67
100,2,TRUE,TRUE,TRUE,Northern Janatabad,41,148333.33
140,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,160000
92,2,TRUE,TRUE,TRUE,Central Janatabad,36,119000
120,2,TRUE,TRUE,FALSE,Amirabad,112,150000
45,1,TRUE,TRUE,FALSE,Jeyhoon,700,34333.33
130,2,TRUE,TRUE,FALSE,Gheitarieh,70,229666.67
95,2,FALSE,TRUE,TRUE,Nawab,113,72833.33
150,3,FALSE,FALSE,FALSE,Gheitarieh,70,350000
72,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,79,40200
60,1,TRUE,TRUE,TRUE,Central Janatabad,36,111666.67
190,3,TRUE,TRUE,TRUE,Dorous,48,400000
125,2,TRUE,TRUE,TRUE,Shahrake Gharb,4,325000
90,2,TRUE,TRUE,TRUE,North Program Organization,5,114000
105,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,136666.67
90,2,TRUE,TRUE,TRUE,Shahran,1,95000
102,2,TRUE,TRUE,TRUE,Southern Janatabad,19,186666.67
50,1,TRUE,TRUE,TRUE,Ostad Moein,28,50000
66,2,TRUE,TRUE,FALSE,Punak,31,75000
125,3,TRUE,TRUE,TRUE,Yousef Abad,114,291666.67
132,3,TRUE,TRUE,TRUE,Parand,30,68333.33
103,2,TRUE,TRUE,TRUE,Central Janatabad,36,143333.33
270,5,TRUE,TRUE,FALSE,Yousef Abad,114,450000
130,2,TRUE,TRUE,TRUE,Shahran,1,139333.33
160,3,TRUE,TRUE,TRUE,Amirabad,112,277333.33
110,2,TRUE,TRUE,TRUE,Shahran,1,113666.67
75,2,TRUE,TRUE,TRUE,Shahran,1,66000
75,2,TRUE,TRUE,TRUE,Shahran,1,80000
85,2,TRUE,TRUE,TRUE,Northern Suhrawardi,115,150000
225,3,TRUE,TRUE,TRUE,Heravi,73,525000
130,3,TRUE,TRUE,TRUE,Saadat Abad,9,283333.33
73,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,79,55966.67
95,2,TRUE,TRUE,TRUE,Saadat Abad,9,183333.33
250,4,TRUE,TRUE,FALSE,Shahrake Gharb,4,1166666.67
65,2,TRUE,TRUE,TRUE,Salsabil,20,58333.33
64,2,TRUE,TRUE,TRUE,Azarbaijan,60,69666.67
94,2,TRUE,TRUE,TRUE,Villa,116,137666.67
110,2,TRUE,TRUE,TRUE,Pardis,2,12500
105,2,TRUE,TRUE,TRUE,Pardis,2,18333.33
145,3,TRUE,TRUE,TRUE,Heravi,73,300000
105,2,TRUE,TRUE,TRUE,Pardis,2,29166.67
120,2,TRUE,TRUE,TRUE,Farmanieh,29,400000
100,2,TRUE,TRUE,TRUE,Hakimiyeh,117,103333.33
115,2,TRUE,TRUE,TRUE,Water Organization,23,126666.67
100,2,FALSE,TRUE,TRUE,Shahr-e-Ziba,67,110000
63,1,TRUE,TRUE,TRUE,Ostad Moein,28,42666.67
220,3,TRUE,TRUE,TRUE,Heravi,73,513333.33
123,3,TRUE,TRUE,TRUE,Nezamabad,118,110000
81,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,79,47333.33
130,3,TRUE,TRUE,TRUE,Jeyhoon,700,93333.33
108,2,TRUE,TRUE,TRUE,Pasdaran,68,256666.67
135,3,TRUE,TRUE,TRUE,Qasr-od-Dasht,32,98333.33
120,2,TRUE,TRUE,TRUE,Southern Program Organization,43,141666.67
303,3,TRUE,TRUE,TRUE,Ajudaniye,119,1000000
200,3,TRUE,TRUE,TRUE,Ozgol,91,600000
50,1,TRUE,TRUE,TRUE,Shahran,1,61666.67
80,2,TRUE,TRUE,TRUE,Shahran,1,118333.33
100,2,TRUE,TRUE,TRUE,Pardis,2,36666.67
85,2,TRUE,TRUE,TRUE,Shahran,1,79333.33
44,1,TRUE,TRUE,FALSE,Shahran,1,46333.33
115,2,TRUE,TRUE,TRUE,Tajrish,200,273333.33
75,2,TRUE,TRUE,TRUE,North Program Organization,5,97666.67
65,1,TRUE,TRUE,TRUE,Shahran,1,74000
86,2,TRUE,TRUE,TRUE,Central Janatabad,36,116000
106,2,TRUE,TRUE,TRUE,Yousef Abad,114,190000
203,3,TRUE,TRUE,TRUE,Zaferanieh,78,1200000
92,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,90000
62,1,TRUE,TRUE,TRUE,Southern Program Organization,43,72333.33
92,2,TRUE,TRUE,TRUE,Pasdaran,68,223333.33
180,3,TRUE,TRUE,TRUE,Pasdaran,68,330000
85,2,TRUE,TRUE,TRUE,Central Janatabad,36,105000
60,1,TRUE,TRUE,TRUE,Saadat Abad,9,110000
100,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,113333.33
100,2,TRUE,TRUE,TRUE,Northern Janatabad,41,170000
121,2,TRUE,TRUE,TRUE,Garden of Saba,120,250000
63,1,TRUE,TRUE,TRUE,Farmanieh,29,186666.67
67,2,TRUE,TRUE,TRUE,Pasdaran,68,116666.67
115,3,TRUE,TRUE,TRUE,Pasdaran,68,176666.67
49,1,FALSE,FALSE,TRUE,Punak,31,76666.67
40,0,FALSE,TRUE,FALSE,Ostad Moein,28,21666.67
130,3,TRUE,TRUE,TRUE,Yousef Abad,114,266666.67
144,3,TRUE,TRUE,FALSE,Pasdaran,68,266666.67
66,2,TRUE,TRUE,TRUE,Ostad Moein,28,52833.33
53,1,TRUE,TRUE,TRUE,Southern Janatabad,19,81000
88,2,TRUE,TRUE,TRUE,Central Janatabad,36,113333.33
105,2,TRUE,TRUE,TRUE,Southern Janatabad,19,130000
90,2,TRUE,TRUE,TRUE,Qalandari,82,218666.67
125,2,TRUE,TRUE,TRUE,Dezashib,121,375000
75,2,TRUE,TRUE,TRUE,Tarasht,122,71666.67
170,3,TRUE,TRUE,TRUE,Niavaran,80,566666.67
204,3,TRUE,TRUE,TRUE,Elahieh,123,1088000
95,2,TRUE,TRUE,TRUE,Feiz Garden,22,120000
54,1,TRUE,TRUE,FALSE,Andisheh,6,16666.67
98,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,107333.33
90,2,TRUE,TRUE,TRUE,Feiz Garden,22,120000
97,2,TRUE,TRUE,TRUE,Feiz Garden,22,126666.67
71,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,84333.33
150,3,TRUE,TRUE,TRUE,Shahrake Gharb,4,400000
116,3,TRUE,TRUE,TRUE,Pasdaran,68,270000
120,2,TRUE,TRUE,TRUE,Saadat Abad,9,286666.67
135,2,TRUE,TRUE,TRUE,Dorous,48,333333.33
75,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,67,63000
110,3,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,156666.67
75,2,TRUE,TRUE,TRUE,Punak,31,125000
110,2,TRUE,TRUE,TRUE,Central Janatabad,36,190000
100,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,170000
63,1,TRUE,TRUE,TRUE,Ostad Moein,28,42666.67
140,3,TRUE,TRUE,TRUE,Shahrake Gharb,4,306666.67
72,2,TRUE,TRUE,FALSE,Southern Janatabad,19,70433.33
73,2,TRUE,TRUE,FALSE,Southern Janatabad,19,70266.67
145,3,TRUE,TRUE,TRUE,Dezashib,121,410833.33
75,2,TRUE,TRUE,FALSE,Northern Janatabad,41,79500
92,2,TRUE,TRUE,TRUE,Yousef Abad,114,210000
80,2,TRUE,TRUE,TRUE,Si Metri Ji,102,74000
127,2,TRUE,TRUE,TRUE,Ekhtiarieh,86,296333.33
66,2,TRUE,TRUE,TRUE,Ostad Moein,28,52833.33
74,2,TRUE,TRUE,TRUE,Yousef Abad,114,130666.67
105,3,TRUE,TRUE,TRUE,Parand,30,42000
112,3,TRUE,TRUE,FALSE,Parand,30,46666.67
120,2,TRUE,TRUE,TRUE,Shahrake Gharb,4,250000
123,3,TRUE,TRUE,TRUE,Pardis,2,16666.67
140,3,TRUE,TRUE,TRUE,Shahrake Gharb,4,333333.33
63,1,TRUE,TRUE,TRUE,Punak,31,116666.67
56,1,TRUE,TRUE,TRUE,Punak,31,65000
105,2,TRUE,TRUE,TRUE,Feiz Garden,22,145000
97,2,TRUE,TRUE,TRUE,Yousef Abad,114,166666.67
140,3,TRUE,TRUE,TRUE,Jordan,124,306666.67
60,2,TRUE,TRUE,FALSE,Central Janatabad,36,55000
100,2,TRUE,TRUE,TRUE,Pardis,2,16666.67
54,1,FALSE,TRUE,TRUE,Punak,31,66666.67
90,2,TRUE,TRUE,TRUE,Ekhtiarieh,86,200000
92,2,TRUE,TRUE,TRUE,Feiz Garden,22,131666.67
65,2,FALSE,TRUE,FALSE,Feiz Garden,22,63333.33
76,2,TRUE,TRUE,TRUE,Andisheh,6,29866.67
72,2,TRUE,TRUE,TRUE,Southern Janatabad,19,86666.67
135,3,TRUE,TRUE,TRUE,Farmanieh,29,383333.33
54,1,FALSE,TRUE,TRUE,Punak,31,66666.67
87,2,TRUE,TRUE,TRUE,Pardis,2,16666.67
255,3,TRUE,TRUE,TRUE,Farmanieh,29,866666.67
100,2,TRUE,TRUE,FALSE,Yousef Abad,114,143333.33
194,2,TRUE,TRUE,TRUE,Niavaran,80,661500
600,2,TRUE,TRUE,TRUE,Qalandari,82,305000
160,3,TRUE,TRUE,TRUE,Saadat Abad,9,450000
98,2,TRUE,TRUE,TRUE,Gheitarieh,70,231933.33
133,3,FALSE,FALSE,FALSE,Andisheh,6,53333.33
76,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,93333.33
73,2,TRUE,TRUE,TRUE,Razi,125,41000
76,2,TRUE,TRUE,TRUE,Southern Program Organization,43,105000
80,2,TRUE,TRUE,TRUE,Southern Program Organization,43,122666.67
92,2,TRUE,TRUE,TRUE,Gheitarieh,70,220000
130,2,TRUE,TRUE,TRUE,Qalandari,82,283333.33
71,2,TRUE,TRUE,TRUE,Azari,126,54666.67
56,1,TRUE,TRUE,TRUE,Shahran,1,63333.33
105,2,TRUE,TRUE,TRUE,Pardis,2,29666.67
93,2,TRUE,TRUE,TRUE,Central Janatabad,36,145666.67
179,3,TRUE,TRUE,TRUE,Pasdaran,68,321500
100,2,TRUE,TRUE,TRUE,Gholhak,72,206666.67
110,3,TRUE,TRUE,TRUE,Saadat Abad,9,173333.33
98,2,TRUE,TRUE,TRUE,Northern Janatabad,41,161666.67
101,2,TRUE,TRUE,TRUE,Saadat Abad,9,185000
105,2,TRUE,TRUE,TRUE,Pardis,2,26666.67
157,3,TRUE,TRUE,TRUE,Heravi,73,328333.33
180,3,TRUE,TRUE,TRUE,Pasdaran,68,330000
90,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,79,54000
97,2,TRUE,TRUE,TRUE,Pardis,2,25333.33
120,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,42400
303,4,TRUE,TRUE,TRUE,Velenjak,17,1600000
60,1,TRUE,TRUE,TRUE,Yousef Abad,114,108333.33
245,5,TRUE,TRUE,TRUE,Dezashib,121,483333.33
100,2,TRUE,TRUE,TRUE,Pardis,2,26333.33
185,3,TRUE,TRUE,TRUE,Pasdaran,68,358333.33
62,2,TRUE,TRUE,TRUE,Central Janatabad,36,116666.67
79,2,TRUE,TRUE,TRUE,Central Janatabad,36,99966.67
400,5,TRUE,TRUE,FALSE,Mirdamad,127,1866666.67
200,3,TRUE,TRUE,TRUE,Southern Chitgar,100,166666.67
105,2,TRUE,TRUE,TRUE,Pardis,2,28666.67
128,3,TRUE,TRUE,TRUE,Shahrake Apadana,128,190000
115,3,TRUE,TRUE,TRUE,Punak,31,222333.33
377,4,TRUE,TRUE,TRUE,Elahieh,123,1055600
77,2,TRUE,TRUE,FALSE,Central Janatabad,36,80000
190,3,TRUE,TRUE,TRUE,Punak,31,380000
65,1,TRUE,TRUE,TRUE,Shahran,1,62666.67
97,2,TRUE,TRUE,TRUE,Punak,31,156666.67
130,3,TRUE,TRUE,TRUE,Yousef Abad,114,260000
133,3,TRUE,TRUE,TRUE,Dorous,48,286666.67
143,3,TRUE,TRUE,TRUE,Northern Janatabad,41,146666.67
76,2,TRUE,TRUE,TRUE,Central Janatabad,36,138333.33
97,2,TRUE,TRUE,TRUE,Pardis,2,25333.33
96,2,TRUE,TRUE,TRUE,Ekbatan,87,140000
190,3,TRUE,TRUE,TRUE,Gheitarieh,70,466666.67
147,3,TRUE,TRUE,TRUE,Heravi,73,303333.33
85,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,93333.33
76,2,TRUE,TRUE,TRUE,Ekbatan,87,120000
103,2,TRUE,TRUE,TRUE,Niavaran,80,233333.33
194,3,TRUE,TRUE,TRUE,Niavaran,80,661933.33
95,2,TRUE,TRUE,TRUE,Saadat Abad,9,206666.67
79,2,FALSE,TRUE,FALSE,Northern Janatabad,41,106666.67
83,2,TRUE,TRUE,TRUE,Parand,30,23516.67
70,2,TRUE,TRUE,TRUE,Southern Program Organization,43,83333.33
87,2,TRUE,TRUE,TRUE,Niavaran,80,153333.33
87,2,FALSE,TRUE,TRUE,Pardis,2,16666.67
84,3,TRUE,TRUE,TRUE,Andisheh,6,51800
91,2,TRUE,TRUE,TRUE,Tarasht,122,103333.33
145,2,TRUE,TRUE,TRUE,Gheitarieh,70,400000
68,2,TRUE,TRUE,TRUE,North Program Organization,5,81666.67
127,3,TRUE,TRUE,TRUE,Garden of Saba,120,186266.67
68,1,TRUE,TRUE,TRUE,Ekbatan,87,103333.33
105,2,TRUE,TRUE,TRUE,Pardis,2,17966.67
89,2,TRUE,TRUE,TRUE,Shahran,1,106333.33
82,2,TRUE,TRUE,TRUE,Ostad Moein,28,86666.67
65,1,TRUE,TRUE,FALSE,Punak,31,75000
80,2,TRUE,TRUE,TRUE,Gholhak,72,163333.33
145,3,TRUE,TRUE,TRUE,Niavaran,80,483333.33
235,3,TRUE,TRUE,TRUE,Niavaran,80,666666.67
192,3,TRUE,TRUE,TRUE,Kamranieh,71,1116333.33
160,3,TRUE,TRUE,TRUE,Kamranieh,71,437333.33
160,3,TRUE,TRUE,TRUE,Niavaran,80,613333.33
106,2,TRUE,TRUE,TRUE,Pardis,2,26666.67
75,2,FALSE,TRUE,TRUE,Shahrake Qods,3,20666.67
100,2,TRUE,TRUE,TRUE,Shahrake Qods,3,26666.67
58,1,TRUE,TRUE,TRUE,Ekbatan,87,95000
97,2,TRUE,TRUE,TRUE,Pardis,2,25666.67
44,1,FALSE,TRUE,FALSE,Pirouzi,12,26333.33
108,2,TRUE,TRUE,TRUE,Gheitarieh,70,300000
87,2,TRUE,TRUE,TRUE,Amirabad,112,18333.33
231,3,TRUE,TRUE,TRUE,Zaferanieh,78,1439900
120,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,58333.33
103,2,TRUE,TRUE,TRUE,Saadat Abad,9,190000
78,2,FALSE,FALSE,FALSE,Parand,30,15166.67
85,2,TRUE,TRUE,TRUE,Gheitarieh,70,240000
195,3,TRUE,TRUE,TRUE,Velenjak,17,650000
142,3,TRUE,TRUE,TRUE,Amirabad,112,183333.33
90,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,43833.33
85,2,TRUE,TRUE,TRUE,Gheitarieh,70,243333.33
350,4,TRUE,TRUE,TRUE,Niavaran,80,2683333.33
210,4,TRUE,TRUE,TRUE,Niavaran,80,700000
87,2,TRUE,TRUE,TRUE,Pardis,2,29666.67
85,2,TRUE,TRUE,TRUE,Southern Janatabad,19,146666.67
92,2,TRUE,TRUE,TRUE,Southern Janatabad,19,133000
90,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,138333.33
87,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,101666.67
85,2,TRUE,TRUE,FALSE,Southern Janatabad,19,113333.33
68,2,TRUE,TRUE,TRUE,Southern Janatabad,19,73333.33
138,2,TRUE,TRUE,TRUE,Zaferanieh,78,575000
78,2,TRUE,TRUE,TRUE,Parand,30,7000
94,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,79,57066.67
168,3,TRUE,TRUE,TRUE,Aqdasieh,33,533333.33
100,2,TRUE,TRUE,TRUE,Niavaran,80,206666.67
100,2,TRUE,TRUE,TRUE,Ajudaniye,119,210000
44,1,FALSE,TRUE,FALSE,Parastar,95,34333.33
